rank,player,position,inches,weight,forty,city,state,state2,state3,high school,college,player_url,class,teamid,Unnamed: 15,percent rank
92, Marcellus Johnson   (DS#92 OG/Overall: #9999), OG,75,303.0,5.27 - 5.48,Normal,IL,,,Normal Community,Eastern Michigan,https://draftscout.com/dsprofile.php?PlayerId=1049003&DraftYear=2023,2023,104,,0.0625
21, John Richardson   (DS#21 K/Overall: #9999), K,71,188.0,4.86 - 5.05,Orland Park,IL,,,Brother Rice,Northern Illinois,https://draftscout.com/dsprofile.php?PlayerId=1030167&DraftYear=2023,2023,105,,0.09090909090909094
43, Nolan Potter   (DS#43 OT/Overall: #9999), OT,77,301.0,5.20 - 5.38,Cedar Rapids,IA,,,Washington,Northern Illinois,https://draftscout.com/dsprofile.php?PlayerId=1049189&DraftYear=2023,2023,105,,0.14
47, Nick Rattin   (DS#47 ILB/Overall: #9999), ILB,73,222.0,4.72 - 4.88,Palatine,IL,,,Fremd,Northern Illinois,https://draftscout.com/dsprofile.php?PlayerId=1049190&DraftYear=2023,2023,105,,0.0
48, Jordan Gandy   (DS#48 CB/Overall: #9999), CB,69,175.0,4.42 - 4.60,DeKalb,IL,,,DeKalb,Northern Illinois,https://draftscout.com/dsprofile.php?PlayerId=1052736&DraftYear=2023,2023,105,,0.2941176470588235
50, Marques Cox   (DS#50 OT/Overall: #9999), OT,77,310.0,5.24 - 5.45,Peoria,IL,,,Peoria,Northern Illinois,https://draftscout.com/dsprofile.php?PlayerId=1049154&DraftYear=2023,2023,105,,0.020000000000000018
37, Carter Bradley   (DS#37 QB/Overall: #9999), QB,74,210.0,4.80 - 5.00,Jacksonville,FL,,,Providence,Toledo,https://draftscout.com/dsprofile.php?PlayerId=1024680&DraftYear=2023,2023,106,,0.2941176470588235
59, Nick Rosi   (DS#59 OG/Overall: #9999), OG,75,290.0,5.22 - 5.43,Powell,OH,,,Olentengy Liberty,Toledo,https://draftscout.com/dsprofile.php?PlayerId=1031091&DraftYear=2023,2023,106,,0.38541666666666663
86, Tyler Long   (DS#86 OG/Overall: #9999), OG,75,290.0,5.30 - 5.52,Toledo,OH,,,Springfield,Toledo,https://draftscout.com/dsprofile.php?PlayerId=1031093&DraftYear=2023,2023,106,,0.125
86, Devin Maddox   (DS#86 WR/Overall: #9999), WR,69,175.0,4.44 - 4.63,Lakewood,OH,,,St. Edward,Toledo,https://draftscout.com/dsprofile.php?PlayerId=1031095&DraftYear=2023,2023,106,,0.02298850574712641
30, Kaleb Eleby   (DS#30 QB/Overall: #9999), QB,73,215.0,4.67 - 4.85,Maryland Heights,MO,,,Pattonville,Western Michigan,https://draftscout.com/dsprofile.php?PlayerId=1019963&DraftYear=2023,2023,107,,0.43137254901960786
39, Sean Tyler   (DS#39 RB/Overall: #9999), RB,69,185.0,4.42 - 4.58,Richton Park,IL,,,Rich Central,Western Michigan,https://draftscout.com/dsprofile.php?PlayerId=1049382&DraftYear=2023,2023,107,,0.2777777777777778
42, Corvin Moment   (DS#42 ILB/Overall: #9999), ILB,72,250.0,4.82 - 4.98,Vero Beach,FL,,,Vero Beach,Western Michigan,https://draftscout.com/dsprofile.php?PlayerId=1019960&DraftYear=2023,2023,107,,0.1063829787234043
58, Skyy Moore   (DS#58 WR/Overall: #9999), WR,69,195.0,4.45 - 4.65,New Kensington,PA,,,Shady Side Academy,Western Michigan,https://draftscout.com/dsprofile.php?PlayerId=1037569&DraftYear=2023,2023,107,,0.3448275862068966
11, Kekaniokoa Holomalia-Gonzalez   (DS#11 C/Overall: #9999), C,74,304.0,5.17 - 5.38,Santa Ana,CA,,,Mater Dei,Boise State,https://draftscout.com/dsprofile.php?PlayerId=1031354&DraftYear=2023,2023,108,,0.47619047619047616
18, George Holani   (DS#18 RB/Overall: #9999), RB,71,206.0,4.50 - 4.68,Bellflower,CA,,,Bellflower,Boise State,https://draftscout.com/dsprofile.php?PlayerId=1031018&DraftYear=2023,2023,108,,0.6666666666666667
20, Hank Bachmeier   (DS#20 QB/Overall: #9999), QB,72,204.0,4.68 - 4.87,Murrieta,CA,,,Murrieta Valley,Boise State,https://draftscout.com/dsprofile.php?PlayerId=1018007&DraftYear=2023,2023,108,,0.6274509803921569
24, JL Skinner   (DS#24 SS/Overall: #9999), SS,75,214.0,4.54 - 4.73,San Diego,CA,,,Point Loma,Boise State,https://draftscout.com/dsprofile.php?PlayerId=1031358&DraftYear=2023,2023,108,,0.41463414634146345
26, Riley Smith   (DS#26 TE/Overall: #9999), TE,76,225.0,4.68 - 4.87,St. Augustine,FL,,,Bartram Trail,Boise State,https://draftscout.com/dsprofile.php?PlayerId=1018009&DraftYear=2023,2023,108,,0.38095238095238093
28, Scott Matlock   (DS#28 DT/Overall: #9999), DT,75,282.0,4.95 - 5.15,Homedale,ID,,,Homedale,Boise State,https://draftscout.com/dsprofile.php?PlayerId=1018028&DraftYear=2023,2023,108,,0.09677419354838712
29, Garrett Curran   (DS#29 OG/Overall: #9999), OG,77,304.0,5.12 - 5.34,El Cajon,CA,,,Granite Hills,Boise State,https://draftscout.com/dsprofile.php?PlayerId=1018025&DraftYear=2023,2023,108,,0.6979166666666667
49, Markel Reed   (DS#49 CB/Overall: #9999), CB,72,179.0,4.42 - 4.60,Temple,TX,,,Temple,Boise State,https://draftscout.com/dsprofile.php?PlayerId=1031357&DraftYear=2023,2023,108,,0.27941176470588236
73, Dallas Holliday   (DS#73 OG/Overall: #9999), OG,74,315.0,5.23 - 5.45,Sherman Oaks,CA,,,Oaks Christian,Boise State,https://draftscout.com/dsprofile.php?PlayerId=1018021&DraftYear=2023,2023,108,,0.23958333333333337
18, Evan Williams   (DS#18 FS/Overall: #9999), FS,72,198.0,4.46 - 4.64,Campbell,CA,,,Saint Francis,Fresno State,https://draftscout.com/dsprofile.php?PlayerId=1031019&DraftYear=2023,2023,109,,0.3571428571428571
53, Jalen Cropper   (DS#53 WR/Overall: #9999), WR,71,160.0,4.38 - 4.57,Parlier,CA,,,Buchanan,Fresno State,https://draftscout.com/dsprofile.php?PlayerId=1048165&DraftYear=2023,2023,109,,0.4022988505747126
37, Darius Muasau   (DS#37 OLB/Overall: #9999), OLB,73,230.0,4.65 - 4.85,Ewa Beach,Oahu,HI,,Mililani,Hawaii,https://draftscout.com/dsprofile.php?PlayerId=1048253&DraftYear=2023,2023,110,,0.1777777777777778
47, Chevan Cordeiro   (DS#47 QB/Overall: #9999), QB,72,190.0,4.50 - 4.67,Honolulu,Oahu,HI,,Saint Louis School,Hawaii,https://draftscout.com/dsprofile.php?PlayerId=1025293&DraftYear=2023,2023,110,,0.0980392156862745
21, Bee Jay Williamson   (DS#21 SS/Overall: #9999), SS,72,185.0,4.47 - 4.68,Dallas,TX,,,John Horn,Louisiana Tech,https://draftscout.com/dsprofile.php?PlayerId=1017963&DraftYear=2023,2023,111,,0.4878048780487805
50, Aaron Allen   (DS#50 QB/Overall: #9999), QB,73,203.0,4.55 - 4.74,Missouri City,TX,,,Ridge Point,Louisiana Tech,https://draftscout.com/dsprofile.php?PlayerId=1046880&DraftYear=2023,2023,111,,0.039215686274509776
68, Smoke Harris   (DS#68 WR/Overall: #9999), WR,66,184.0,4.38 - 4.57,St. Francisville,LA,,,West Feliciana,Louisiana Tech,https://draftscout.com/dsprofile.php?PlayerId=1017889&DraftYear=2023,2023,111,,0.22988505747126442
96, Christian Henderson   (DS#96 OG/Overall: #9999), OG,76,328.0,5.26 - 5.48,Greenwood,MS,,,Greenwood,Louisiana Tech,https://draftscout.com/dsprofile.php?PlayerId=1017921&DraftYear=2023,2023,111,,0.02083333333333337
3, Carson Strong   (DS#3 QB/Overall: #9999), QB,75,215.0,4.82 - 4.98,Vacaville,CA,,,Wood,Nevada,https://draftscout.com/dsprofile.php?PlayerId=1003697&DraftYear=2023,2023,113,,0.9411764705882353
12, Brandon Talton   (DS#12 K/Overall: #9999), K,68,180.0,4.85 - 5.05,Vacaville,CA,,,Vacaville,Nevada,https://draftscout.com/dsprofile.php?PlayerId=1030301&DraftYear=2023,2023,113,,0.5
27, JoJuan Claiborne   (DS#27 FS/Overall: #9999), FS,71,185.0,4.46 - 4.65,Las Vegas,NV,,,Bishop Gorman,Nevada,https://draftscout.com/dsprofile.php?PlayerId=1048280&DraftYear=2023,2023,113,,0.0357142857142857
87, Melquan Stovall   (DS#87 WR/Overall: #9999), WR,69,185.0,4.42 - 4.60,Palmdale,CA,,,Junipero Serra,Nevada,https://draftscout.com/dsprofile.php?PlayerId=1048327&DraftYear=2023,2023,113,,0.011494252873563204
27, Jack Bradley   (DS#27 TE/Overall: #9999), TE,77,244.0,4.68 - 4.87,Dallas,TX,,,Bishop Lynch,Rice,https://draftscout.com/dsprofile.php?PlayerId=1047238&DraftYear=2023,2023,114,,0.3571428571428571
52, Juma Otoviano   (DS#52 RB/Overall: #9999), RB,69,201.0,4.48 - 4.67,Arlington,TX,,,James Martin,Rice,https://draftscout.com/dsprofile.php?PlayerId=1018435&DraftYear=2023,2023,114,,0.03703703703703709
71, Clay Servin   (DS#71 OG/Overall: #9999), OG,75,292.0,5.12 - 5.32,Richardson,TX,,,J.J. Pearce,Rice,https://draftscout.com/dsprofile.php?PlayerId=1018466&DraftYear=2023,2023,114,,0.26041666666666663
74, Cole Garcia   (DS#74 OG/Overall: #9999), OG,75,296.0,5.15 - 5.36,Dallas,TX,,,Bishop Lynch,Rice,https://draftscout.com/dsprofile.php?PlayerId=1025215&DraftYear=2023,2023,114,,0.22916666666666663
81, Jake Bailey   (DS#81 WR/Overall: #9999), WR,69,180.0,4.42 - 4.60,San Clemente,CA,,,St. John Bosco,Rice,https://draftscout.com/dsprofile.php?PlayerId=1047233&DraftYear=2023,2023,114,,0.08045977011494254
17, Matt Mercurio   (DS#17 K/Overall: #9999), K,72,176.0,4.85 - 5.04,Salinas,CA,,,Palma,San Jose State,https://draftscout.com/dsprofile.php?PlayerId=1030710&DraftYear=2023,2023,115,,0.2727272727272727
22, Tre Jenkins   (DS#22 SS/Overall: #9999), SS,72,213.0,4.54 - 4.73,Stockton,CA,,,St. Marys,San Jose State,https://draftscout.com/dsprofile.php?PlayerId=1018098&DraftYear=2023,2023,115,,0.46341463414634143
23, Viliami Fehoko   (DS#23 DE/Overall: #9999), DE,75,253.0,4.67 - 4.84,East Palo Alto,CA,,,Saint Francis,San Jose State,https://draftscout.com/dsprofile.php?PlayerId=1018074&DraftYear=2023,2023,115,,0.5106382978723405
63, Jaime Navarro   (DS#63 OG/Overall: #9999), OG,74,288.0,5.24 - 5.45,Temecula,CA,,,Great Oak,San Jose State,https://draftscout.com/dsprofile.php?PlayerId=1018070&DraftYear=2023,2023,115,,0.34375
14, Chace Cromartie   (DS#14 FS/Overall: #9999), FS,72,180.0,4.45 - 4.64,Cibolo,TX,,,Steele,Southern Methodist,https://draftscout.com/dsprofile.php?PlayerId=1051825&DraftYear=2023,2023,116,,0.5
22, Tanner Mordecai   (DS#22 QB/Overall: #9999), QB,74,211.0,4.62 - 4.82,Waco,TX,,,Midway,Southern Methodist,https://draftscout.com/dsprofile.php?PlayerId=1027986&DraftYear=2023,2023,116,,0.5882352941176471
24, Elijah Chatman   (DS#24 DT/Overall: #9999), DT,72,272.0,4.94 - 5.15,Shreveport,LA,,,Evangel Christian Academy,Southern Methodist,https://draftscout.com/dsprofile.php?PlayerId=1051818&DraftYear=2023,2023,116,,0.22580645161290325
38, Rashee Rice   (DS#38 WR/Overall: #9999), WR,73,189.0,4.45 - 4.60,North Richland Hills,TX,,,Richland,Southern Methodist,https://draftscout.com/dsprofile.php?PlayerId=1051805&DraftYear=2023,2023,116,,0.5632183908045977
38, Brandon Crossley   (DS#38 CB/Overall: #9999), CB,70,159.0,4.42 - 4.58,Dallas,TX,,,Little Elm,Southern Methodist,https://draftscout.com/dsprofile.php?PlayerId=1048101&DraftYear=2023,2023,116,,0.4411764705882353
41, Junior Aho   (DS#41 DE/Overall: #9999), DE,76,260.0,4.82 - 5.00,Nice,FRA,,,New Mexico Military Institute,Southern Methodist,https://draftscout.com/dsprofile.php?PlayerId=1051815&DraftYear=2023,2023,116,,0.12765957446808507
90, Thomas Shelmire   (DS#90 OG/Overall: #9999), OG,75,290.0,5.06 - 5.30,Dallas,TX,,,Highland Park,Southern Methodist,https://draftscout.com/dsprofile.php?PlayerId=1021781&DraftYear=2023,2023,116,,0.08333333333333337
12, Praise Amaewhule   (DS#12 DE/Overall: #9999), DE,75,245.0,4.64 - 4.85,Katy,TX,,,Katy Taylor,Texas-El Paso,https://draftscout.com/dsprofile.php?PlayerId=1047349&DraftYear=2023,2023,117,,0.7446808510638299
51, Gavin Hardison   (DS#51 QB/Overall: #9999), QB,75,205.0,4.74 - 4.95,Hobbs,NM,,,NMMI,Texas-El Paso,https://draftscout.com/dsprofile.php?PlayerId=1047367&DraftYear=2023,2023,117,,0.019607843137254943
88, Jacob Cowing   (DS#88 WR/Overall: #9999), WR,70,170.0,4.44 - 4.62,Maricopa,AZ,,,Maricopa,Texas-El Paso,https://draftscout.com/dsprofile.php?PlayerId=1047361&DraftYear=2023,2023,117,,0.0
93, Elijah Klein   (DS#93 OG/Overall: #9999), OG,76,295.0,5.22 - 5.43,Mt Baldy,CA,,,Upland,Texas-El Paso,https://draftscout.com/dsprofile.php?PlayerId=1047373&DraftYear=2023,2023,117,,0.05208333333333337
27, Kendarin Ray   (DS#27 SS/Overall: #9999), SS,75,200.0,4.52 - 4.70,Brenham,TX,,,Brenham,Tulsa,https://draftscout.com/dsprofile.php?PlayerId=1052149&DraftYear=2023,2023,118,,0.3414634146341463
35, James Palmer   (DS#35 TE/Overall: #9999), TE,75,249.0,4.82 - 4.98,Moore,OK,,,Westmoore,Tulsa,https://draftscout.com/dsprofile.php?PlayerId=1030160&DraftYear=2023,2023,118,,0.16666666666666663
45, Justin Wright   (DS#45 ILB/Overall: #9999), ILB,73,234.0,4.78 - 4.97,Abilene,TX,,,Cooper,Tulsa,https://draftscout.com/dsprofile.php?PlayerId=1052142&DraftYear=2023,2023,118,,0.04255319148936165
48, Deneric Prince   (DS#48 RB/Overall: #9999), RB,72,214.0,4.54 - 4.75,Manvel,TX,,,Manvel,Tulsa,https://draftscout.com/dsprofile.php?PlayerId=1029924&DraftYear=2023,2023,118,,0.11111111111111116
12, Christian Johnstone   (DS#12 LS/Overall: #9999), LS,74,245.0,4.95 - 5.15,Lawrenceville,GA,,,Archer,Appalachian State,https://draftscout.com/dsprofile.php?PlayerId=67435&DraftYear=2023,2023,130,,0.19999999999999996
23, Cooper Hodges   (DS#23 OG/Overall: #9999), OG,75,295.0,5.12 - 5.32,Glen St. Mary,FL,,,Baker County,Appalachian State,https://draftscout.com/dsprofile.php?PlayerId=1030144&DraftYear=2023,2023,130,,0.7604166666666666
31, Camerun Peoples   (DS#31 RB/Overall: #9999), RB,73,210.0,4.45 - 4.60,Lineville,AL,,,Clay Central,Appalachian State,https://draftscout.com/dsprofile.php?PlayerId=1029675&DraftYear=2023,2023,130,,0.42592592592592593
33, Brendan Harrington   (DS#33 OLB/Overall: #9999), OLB,73,215.0,4.62 - 4.80,Pittsboro,NC,,,Northwood,Appalachian State,https://draftscout.com/dsprofile.php?PlayerId=1038998&DraftYear=2023,2023,130,,0.2666666666666667
76, Tyler Hudson   (DS#76 WR/Overall: #9999), WR,73,185.0,4.45 - 4.63,Spring,TX,,,Klein Oak,Central Arkansas,https://draftscout.com/dsprofile.php?PlayerId=1031187&DraftYear=2023,2023,165,,0.13793103448275867
5, Matt Hayball   (DS#5 P/Overall: #9999), P,73,180.0,4.83 - 5.05,West Adelaide,AUS,,,Prokick (Australia),Florida Atlantic,https://draftscout.com/dsprofile.php?PlayerId=1046821&DraftYear=2023,2023,211,,0.6153846153846154
19, Jaylen Joyner   (DS#19 DE/Overall: #9999), DE,75,270.0,4.77 - 4.96,Jacksonville,FL,,,Jones,Florida Atlantic,https://draftscout.com/dsprofile.php?PlayerId=1046837&DraftYear=2023,2023,211,,0.5957446808510638
94, Marquice Robinson   (DS#94 OG/Overall: #9999), OG,75,305.0,5.25 - 5.43,Decatur,AL,,,Austin,Florida Atlantic,https://draftscout.com/dsprofile.php?PlayerId=1025400&DraftYear=2023,2023,211,,0.04166666666666663
47, Davon Strickland   (DS#47 DE/Overall: #9999), DE,73,263.0,4.86 - 5.05,Hollywood,FL,,,South Broward,Florida International,https://draftscout.com/dsprofile.php?PlayerId=1047039&DraftYear=2023,2023,212,,0.0
49, Sione Finau   (DS#49 OG/Overall: #9999), OG,75,300.0,5.08 - 5.28,Keller,TX,,,Central,Florida International,https://draftscout.com/dsprofile.php?PlayerId=1047013&DraftYear=2023,2023,212,,0.48958333333333337
53, Shaun Peterson Jr.   (DS#53 RB/Overall: #9999), RB,74,215.0,4.52 - 4.68,Fort Lauderdale,FL,,,Nova,Florida International,https://draftscout.com/dsprofile.php?PlayerId=1047029&DraftYear=2023,2023,212,,0.01851851851851849
67, Jamal Anderson   (DS#67 CB/Overall: #9999), CB,73,180.0,4.45 - 4.64,Homestead,FL,,,South Dade,Florida International,https://draftscout.com/dsprofile.php?PlayerId=1047002&DraftYear=2023,2023,212,,0.014705882352941124
95, Khalil Crowder   (DS#95 OG/Overall: #9999), OG,73,310.0,5.34 - 5.54,Carrollton,GA,,,Carrollton,Georgia Southern,https://draftscout.com/dsprofile.php?PlayerId=1050466&DraftYear=2023,2023,222,,0.03125
43, Isaiah Bolden   (DS#43 CB/Overall: #9999), CB,73,200.0,4.43 - 4.63,Wesley Chapel,FL,,,Wesley Chapel,Jackson State,https://draftscout.com/dsprofile.php?PlayerId=1023398&DraftYear=2023,2023,246,,0.36764705882352944
45, Abdul-Malik McClain   (DS#45 OLB/Overall: #9999), OLB,75,245.0,4.67 - 4.85,Atlanta,GA,,,JSerra Catholic,Jackson State,https://draftscout.com/dsprofile.php?PlayerId=1022198&DraftYear=2023,2023,246,,0.0
50, Noah Boykin   (DS#50 CB/Overall: #9999), CB,73,188.0,4.42 - 4.60,Washington,DC,,,Howard D. Woodson,Massachusetts,https://draftscout.com/dsprofile.php?PlayerId=1049569&DraftYear=2023,2023,269,,0.2647058823529411
84, Xavier Gipson   (DS#84 WR/Overall: #9999), WR,68,170.0,4.40 - 4.58,Dallas,TX,,,Woodrow Wilson,Stephen F. Austin,https://draftscout.com/dsprofile.php?PlayerId=1031189&DraftYear=2023,2023,393,,0.04597701149425293
27, John Bachus III   (DS#27 QB/Overall: #9999), QB,74,215.0,4.82 - 5.02,Pulaski,TN,,,Giles County,Tennessee-Martin,https://draftscout.com/dsprofile.php?PlayerId=1022482&DraftYear=2023,2023,406,,0.4901960784313726
28, Eyabi Anoma   (DS#28 DE/Overall: #9999), DE,76,235.0,4.57 - 4.77,Baltimore,MD,,,St. Frances Academy,Tennessee-Martin,https://draftscout.com/dsprofile.php?PlayerId=1027582&DraftYear=2023,2023,406,,0.4042553191489362
43, Brock Sturges   (DS#43 RB/Overall: #9999), RB,71,200.0,4.50 - 4.68,Allen,TX,,,Allen,Texas State,https://draftscout.com/dsprofile.php?PlayerId=1051828&DraftYear=2023,2023,413,,0.20370370370370372
13, Joshua Simon   (DS#13 TE/Overall: #9999), TE,77,240.0,4.63 - 4.82,Dalzell,SC,,,Crestwood,Western Kentucky,https://draftscout.com/dsprofile.php?PlayerId=1030213&DraftYear=2023,2023,444,,0.6904761904761905
18, Brayden Narveson   (DS#18 K/Overall: #9999), K,72,195.0,4.84 - 5.05,Scottsdale,AZ,,,Desert Mountain,Western Kentucky,https://draftscout.com/dsprofile.php?PlayerId=1047556&DraftYear=2023,2023,444,,0.2272727272727273
10, Jerrod Clark   (DS#10 DT/Overall: #9999), DT,75,335.0,5.16 - 5.38,Dorchester,MA,,,Brighton,Coastal Carolina,https://draftscout.com/dsprofile.php?PlayerId=1050382&DraftYear=2023,2023,1015,,0.6774193548387097
41, Reese White   (DS#41 RB/Overall: #9999), RB,70,185.0,4.43 - 4.62,Sandy Springs,GA,,,Riverwood International Charter School,Coastal Carolina,https://draftscout.com/dsprofile.php?PlayerId=1050444&DraftYear=2023,2023,1015,,0.2407407407407407
7, Rashad Wisdom   (DS#7 SS/Overall: #9999), SS,69,205.0,4.46 - 4.65,Converse,TX,,,Judson,Texas-San Antonio,https://draftscout.com/dsprofile.php?PlayerId=1047453&DraftYear=2023,2023,1362,,0.8292682926829268
9, Sincere McCormick   (DS#9 RB/Overall: #9999), RB,68,200.0,4.42 - 4.60,Converse,TX,,,Judson,Texas-San Antonio,https://draftscout.com/dsprofile.php?PlayerId=1030707&DraftYear=2023,2023,1362,,0.8333333333333334
13, Lucas Dean   (DS#13 P/Overall: #9999), P,74,195.0,4.87 - 5.05,Dunsborough,AUS,,,St. Mary MacKillop College,Texas-San Antonio,https://draftscout.com/dsprofile.php?PlayerId=1030232&DraftYear=2023,2023,1362,,0.0
39, Trumane Bell II   (DS#39 DE/Overall: #9999), DE,74,260.0,4.76 - 4.95,Dallas,TX,,,Lake Highlands,Texas-San Antonio,https://draftscout.com/dsprofile.php?PlayerId=1047408&DraftYear=2023,2023,1362,,0.17021276595744683
63, Joshua Cephus   (DS#63 WR/Overall: #9999), WR,74,185.0,4.46 - 4.64,Spring,TX,,,Dekaney,Texas-San Antonio,https://draftscout.com/dsprofile.php?PlayerId=1047414&DraftYear=2023,2023,1362,,0.28735632183908044
79, Zakhari Franklin   (DS#79 WR/Overall: #9999), WR,72,185.0,4.45 - 4.63,Cedar Hill,TX,,,Cedar Hill,Texas-San Antonio,https://draftscout.com/dsprofile.php?PlayerId=1047421&DraftYear=2023,2023,1362,,0.10344827586206895
83, Terrell Haynes   (DS#83 OG/Overall: #9999), OG,74,305.0,5.32 - 5.50,Arlington,TX,,,Seguin,Texas-San Antonio,https://draftscout.com/dsprofile.php?PlayerId=1047428&DraftYear=2023,2023,1362,,0.15625
85, Micaleous Elder   (DS#85 WR/Overall: #9999), WR,68,165.0,4.42 - 4.59,Cleveland,TN,,,Blackman,Charlotte,https://draftscout.com/dsprofile.php?PlayerId=1046749&DraftYear=2023,2023,1372,,0.03448275862068961
1, DJ Uiagalelei   (DS#1 QB/Overall: #9999), QB,76,250.0,4.56 - 4.76,Inland Empire,CA,,,St. John Bosco,Clemson,https://draftscout.com/dsprofile.php?PlayerId=1045573&DraftYear=2024,2024,1,,0.9655172413793104
1, Bryan Bresee   (DS#1 DT/Overall: #9999), DT,76,300.0,4.85 - 5.05,Damascus,MD,,,Damascus,Clemson,https://draftscout.com/dsprofile.php?PlayerId=1039486&DraftYear=2024,2024,1,,0.9722222222222222
1, Myles Murphy   (DS#1 DE/Overall: #9999), DE,76,275.0,4.64 - 4.83,Powder Springs,GA,,,Hillgrove,Clemson,https://draftscout.com/dsprofile.php?PlayerId=1041590&DraftYear=2024,2024,1,,0.9523809523809523
2, Trenton Simpson   (DS#2 OLB/Overall: #9999), OLB,74,225.0,4.40 - 4.58,Charlotte,NC,,,Mallard Creek,Clemson,https://draftscout.com/dsprofile.php?PlayerId=1045149&DraftYear=2024,2024,1,,0.9444444444444444
3, Aidan Swanson   (DS#3 P/Overall: #9999), P,75,180.0,4.82 - 5.00,Tampa,FL,,,IMG Academy,Clemson,https://draftscout.com/dsprofile.php?PlayerId=1051639&DraftYear=2024,2024,1,,0.8333333333333334
5, Ray Thornton III   (DS#5 SS/Overall: #9999), SS,73,205.0,4.55 - 4.75,Columbus,GA,,,Central,Clemson,https://draftscout.com/dsprofile.php?PlayerId=1029971&DraftYear=2024,2024,1,,0.782608695652174
7, Walker Parks   (DS#7 OT/Overall: #9999), OT,76,295.0,5.05 - 5.25,Lexington,KY,,,Frederick Douglass,Clemson,https://draftscout.com/dsprofile.php?PlayerId=1044659&DraftYear=2024,2024,1,,0.8444444444444444
10, LaVonta Bentley   (DS#10 ILB/Overall: #9999), ILB,71,235.0,4.62 - 4.83,Birmingham,AL,,,P.D. Jackson-Olin,Clemson,https://draftscout.com/dsprofile.php?PlayerId=1051636&DraftYear=2024,2024,1,,0.4117647058823529
14, E.J. Williams   (DS#14 WR/Overall: #9999), WR,74,190.0,4.42 - 4.60,Phenix City,AL,,,Central,Clemson,https://draftscout.com/dsprofile.php?PlayerId=1045797&DraftYear=2024,2024,1,,0.7971014492753623
14, Fred Davis II   (DS#14 CB/Overall: #9999), CB,72,185.0,4.42 - 4.58,Jacksonville,FL,,,Trinity Christian Academy,Clemson,https://draftscout.com/dsprofile.php?PlayerId=1039907&DraftYear=2024,2024,1,,0.7407407407407407
28, Mitchell Mayes   (DS#28 OG/Overall: #9999), OG,75,300.0,5.15 - 5.35,Raleigh,NC,,,Leesville Road,Clemson,https://draftscout.com/dsprofile.php?PlayerId=1041305&DraftYear=2024,2024,1,,0.6626506024096386
31, Paul Tchio   (DS#31 OG/Overall: #9999), OG,76,300.0,5.04 - 5.25,Milton,GA,,,Milton,Clemson,https://draftscout.com/dsprofile.php?PlayerId=1045431&DraftYear=2024,2024,1,,0.6265060240963856
